Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,,,,
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,3,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030937E7,2250.0,250.0,250.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0010666666666666797,0.00137706074531821,60.13333333333422,61.37332633306862,1.6029971285584916,0.9630813739016584,0.6399157546568333,0.006411988514233967,0.0038523254956066336,0.002559663018627333,0.6399157546568306,0.0025596630186273226,39.91995639020765,NaN,0.0,0.0,0.0,1.0,250.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,2588,2,2.5625,0.0,2562.5,0.0,94725.0,3.4034478E7,3864478.0,100.0,20.000000000000068,Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,4,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030938E7,2250.0,250.0,250.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0010666666666666797,0.00137706074531821,60.13333333333422,61.37332633306862,1.6029971285584916,0.9630813739016584,0.6399157546568333,0.006411988514233967,0.0038523254956066336,0.002559663018627333,0.6399157546568306,0.0025596630186273226,39.91995639020765,NaN,0.0,0.0,0.0,1.0,250.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,2864,1,2.6875,0.0,2687.5,0.0,94725.0,3.4034478E7,3864478.0,100.0,20.000000000000068,Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,5,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030938E7,2250.0,250.0,249.0,1.0,0.0,99.6,0.4,0.0,0.0,0.0024839111111111113,0.039953553280691896,77.9159185894106,100.0247244203413,10.990556147214985,10.934888848601048,0.05566729861393682,0.04396222458885994,0.04373955539440419,2.2266919445574729E-4,0.6367897271177163,0.0025471589084708653,5.793971829888511,NaN,0.0,0.0,0.0,1.0,250.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,996,996,4,4,NaN,996,NaN,NaN,0.5,0.9920319999999999,NaN,996,2821,1,2.703125,0.0,2703125,0.0,94725.0,3.4034478E7,3864478.0,99.6,20.000000000000068,Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,6,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030938E7,2250.0,250.0,249.0,1.0,0.0,99.6,0.4,0.0,0.0,0.0024839111111111113,0.039953553280691896,77.9159185894106,100.0247244203413,10.990556147214985,10.934888848601048,0.05566729861393682,0.04396222458885994,0.04373955539440419,2.2266919445574729E-4,0.6367897271177163,0.0025471589084708653,5.793971829888511,NaN,0.0,0.0,0.0,1.0,250.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,996,996,4,4,NaN,996,NaN,NaN,0.5,0.9920319999999999,NaN,996,2797,2,2625,0.0,2625.0,0.0,94725.0,3.4034478E7,3864478.0,99.6,20.000000000000068,Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,7,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030938E7,2250.0,250.0,249.0,1.0,0.0,99.6,0.4,0.0,0.0,0.0024839111111111113,0.039953553280691896,77.9159185894106,100.0247244203413,10.990556147214985,10.934888848601048,0.05566729861393682,0.04396222458885994,0.04373955539440419,2.2266919445574729E-4,0.6367897271177163,0.0025471589084708653,5.793971829888511,NaN,0.0,0.0,0.0,1.0,250.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,996,996,4,4,NaN,996,NaN,NaN,0.5,0.9920319999999999,NaN,996,2559,1,2.515625,0.0,2515625,0.0,94725.0,3.4034478E7,3864478.0,99.6,20.000000000000068,Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,8,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030938E7,2250.0,250.0,249.0,1.0,0.0,99.6,0.4,0.0,0.0,0.002485333333333334,0.03997332443851358,77.9258435298479,100.0248206312365,12.57551864793614,1074.7991795624966,-1062.2236609145605,0.05030207459174456,4.299196718249987,-4.248894643658242,0.6367874493262343,0.002547149797304937,5.063707248613099,0.0,0.0,0.0,0.0,1.0,249.0,1.0,1.0,NaN,0.0,NaN,NaN,0.5,4,996,996,4,4,NaN,996,NaN,NaN,0.5,0.9920319999999999,NaN,996,2611,2,2.5625,0.0,2562.5,0.0,94725.0,3.4034478E7,3864478.0,99.6,20.000000000000068,Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,9,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030938E7,2250.0,250.0,249.0,1.0,0.0,99.6,0.4,0.0,0.0,0.002485333333333334,0.03997332443851358,77.9258435298479,100.0248206312365,12.57551864793614,1074.7991795624966,-1062.2236609145605,0.05030207459174456,4.299196718249987,-4.248894643658242,0.6367874493262343,0.002547149797304937,5.063707248613099,NaN,0.0,0.0,0.0,1.0,250.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,996,996,4,4,NaN,996,NaN,NaN,0.5,0.9920319999999999,NaN,996,1801,2,1.78125,0.0,1781.25,0.0,94725.0,3.4034478E7,3864478.0,99.6,20.000000000000068,Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,10,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030938E7,2250.0,250.0,249.0,1.0,0.0,99.6,0.4,0.0,0.0,0.002485333333333334,0.03997332443851358,77.9258435298479,100.0248206312365,12.57551864793614,1074.7991795624966,-1062.2236609145605,0.05030207459174456,4.299196718249987,-4.248894643658242,0.6367874493262343,0.002547149797304937,5.063707248613099,NaN,0.0,0.0,0.0,1.0,250.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,996,996,4,4,NaN,996,NaN,NaN,0.5,0.9920319999999999,NaN,996,2639,1,2.5625,0.0,2562.5,0.0,94725.0,3.4034478E7,3864478.0,99.6,20.000000000000068,Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,1,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030938E7,2250.0,250.0,211.0,39.0,0.0,84.4,15.6,0.0,0.799823434003326,0.06456494569757727,0.23959343736448385,20.736051086300478,60.726072960288825,557.1300410555788,30114.658057706554,-29557.528016650976,2.228520164222315,120.45863223082621,-118.23011206660391,448.3093791622084,1.7932375166488337,80.46763701932302,0.5263157894736842,10.0,0.03463203463203463,8.0,0.9653679653679653,223.0,0.47368421052631576,9.0,0.5555555555555556,0.5263157894736842,0.5405405405405405,0.504067161014567,0.7363864205969469,0.31308978328173376,844,0.039685472517448826,0.9603145274825512,156,0.8443234174953522,844,0.8430844991676876,0.8035113182701566,0.9246876383341965,0.8118727652816797,0.8039504928143321,844,3736,1,3.671875,0.0,3671875,0.0,150868.0,3.4034478E7,3864478.0,87.6,22.720000000000073,Number of leaves: 118\nSize of the tree: 232\n',232.0,118.0,118.0
"C__Users_Javier_Downloads_Datos-weka.filters.unsupervised.attribute.StringToWordVector-R1-W1000-prune-rate-1.0-C-T-I-N0-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.MultiStopwords -stopwords \\\""weka.core.stopwords.Rainbow -D\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en2.txt\\\\\\\""\\\"" -stopwords \\\""weka.core.stopwords.WordsFromFile -stopwords \\\\\\\""C:\\\\\\\\\\\\\\\\Users\\\\\\\\\\\\\\\\lucas\\\\\\\\\\\\\\\\Documents\\\\\\\\\\\\\\\\4º Curso\\\\\\\\\\\\\\\\Inteligencia Artificial en las Organizaciones\\\\\\\\\\\\\\\\Practica2\\\\\\\\\\\\\\\\stopwords_en3.txt\\\\\\\""\\\""-M1-tokenizerweka.core.tokenizers.AlphabeticTokenizer_clustered-weka.filters.unsupervised.attribute.Remove-R1'",1,2,weka.classifiers.trees.J48,-C 0.25 -M 2',-217733168393644000,2.02011030938E7,2250.0,250.0,213.0,37.0,0.0,85.2,14.8,0.0,0.8100225919079894,0.06094919235071026,0.23059597610080743,19.574794845688324,58.44562448404697,557.1300410555788,19425.084904830124,-18867.954863774547,2.228520164222315,77.7003396193205,-75.47181945509818,451.86044895813427,1.807441795832537,81.10502318309867,0.5263157894736842,10.0,0.04329004329004329,10.0,0.9567099567099567,221.0,0.47368421052631576,9.0,0.5,0.5263157894736842,0.5128205128205129,0.4718176190356403,0.7824105718842561,0.36406545524908535,852,0.03716430933159283,0.9628356906684072,148,0.8562946206481691,852,0.8535920584900988,0.8163257983856153,0.9393757410037944,0.8426448397151001,0.8099196665863885,852,3119,1,3.0625,0.0,3062.5,0.0,141188.0,3.4034478E7,3864478.0,89.2,23.68000000000006,Number of leaves: 98\nSize of the tree: 192\n',192.0,98.0,98.0
